run_id,model_name,train_seconds,n_train,n_val,n_test,n_features,acc_val,macro_f1_val,top1_acc_val,top3_acc_val,top5_acc_val,acc_test,macro_f1_test,top1_acc_test,top3_acc_test,top5_acc_test
exp_20260220_1942,logreg_multinomial,68474.52140855789,1008626,132201,134428,229,0.993525011157253,0.9918519986257824,0.993525011157253,0.9999621788034886,0.9999924357606977,0.9937884964441932,0.9925860136594978,0.9937884964441932,0.9999776832207575,0.9999925610735858
exp_20260220_1942,bernoulli_nb,1.950287103652954,1008626,132201,134428,229,0.9927458945091187,0.9900172947206065,0.9927458945091187,0.9997201231458158,0.9998260224960477,0.9929255809801529,0.9889506070513476,0.9929255809801529,0.9997247597226768,0.9998660993245455
exp_20260220_1942,dummy_stratified,0.05419278144836426,1008626,132201,134428,229,0.027337160838420284,0.019894095378603455,0.027337160838420284,0.09101292728496758,0.17407583906324461,0.02686196328145922,0.02020975336071187,0.02686196328145922,0.09083673044306245,0.1736022257267831
exp_20260220_1942,dummy_most_frequent,0.24318289756774902,1008626,132201,134428,229,0.06547605540048865,0.0025082610196793882,0.06547605540048865,0.13182956256004114,0.16769162109212488,0.06503853363882524,0.0024925239249369135,0.06503853363882524,0.13104412771148868,0.16794120272562263
